x,y,z,u,v,zeta
0.140625,-0.5,0.0,2.9296875,-1.3671875,-131.25
0.140625,-0.515625,0.0,0.9765625,-1.3671875,125.0
0.140625,-0.53125,0.0,-2.5390625,-0.5859375,-318.75
0.140625,-0.546875,0.0,0.78125,1.5625,-243.75
0.140625,-0.5625,0.0,0.78125,1.5625,193.75
0.140625,-0.578125,0.0,-0.78125,0.1953125,262.5
0.140625,-0.59375,0.0,0.78125,0.78125,-6.25
0.140625,-0.609375,0.0,0.9765625,0.390625,12.5
0.140625,-0.625,0.0,0.9765625,0.390625,0.0
0.140625,-0.640625,0.0,0.9765625,0.390625,-56.25
0.140625,-0.65625,0.0,1.171875,2.1484375,-68.75
0.140625,-0.671875,0.0,-0.1953125,1.3671875,0.0
0.140625,-0.6875,0.0,-0.1953125,1.3671875,181.25
0.140625,-0.703125,0.0,-2.5390625,-2.34375,143.75
0.140625,-0.71875,0.0,-2.5390625,-2.34375,-87.5
0.140625,-0.734375,0.0,0.0,1.171875,50.0
0.140625,-0.75,0.0,0.0,1.171875,118.75
0.140625,-0.765625,0.0,2.34375,-1.7578125,118.75
0.140625,-0.78125,0.0,-1.953125,-2.1484375,-62.5
0.140625,-0.796875,0.0,-1.953125,-2.1484375,18.75
0.140625,-0.8125,0.0,2.34375,-1.953125,112.5
0.140625,-0.828125,0.0,-1.7578125,-1.3671875,6.25
0.140625,-0.84375,0.0,-1.7578125,-1.3671875,12.5
0.140625,-0.859375,0.0,-1.7578125,-1.3671875,-118.75
0.140625,-0.875,0.0,0.390625,0.78125,31.25
0.140625,-0.890625,0.0,0.390625,0.78125,62.5
0.140625,-0.90625,0.0,0.390625,0.78125,125.0
0.140625,-0.921875,0.0,-0.1953125,-1.171875,50.0
0.140625,-0.9375,0.0,0.0,0.0,-37.5
0.140625,-0.953125,0.0,0.0,0.0,0.0
0.140625,-0.96875,0.0,0.0,0.0,0.0
0.15625,-0.03125,0.0,-2.734375,1.7578125,12.5
0.15625,-0.046875,0.0,-2.734375,1.7578125,256.25
0.15625,-0.0625,0.0,1.3671875,0.78125,231.25
0.15625,-0.078125,0.0,-2.734375,1.5625,-25.0
0.15625,-0.09375,0.0,-2.734375,1.5625,0.0
0.15625,-0.109375,0.0,-2.5390625,1.5625,12.5
0.15625,-0.125,0.0,-2.5390625,1.5625,0.0
0.15625,-0.140625,0.0,-2.5390625,1.5625,0.0
0.15625,-0.15625,0.0,-2.34375,1.5625,12.5
0.15625,-0.171875,0.0,-2.34375,1.5625,12.5
0.15625,-0.1875,0.0,-2.34375,1.5625,-75.0
0.15625,-0.203125,0.0,-1.171875,-1.5625,-193.75
0.15625,-0.21875,0.0,-2.5390625,2.1484375,-93.75
0.15625,-0.234375,0.0,-2.5390625,2.1484375,131.25
0.15625,-0.25,0.0,0.78125,-1.171875,-93.75
0.15625,-0.265625,0.0,0.78125,-1.171875,-150.0
0.15625,-0.28125,0.0,-0.1953125,-1.953125,-156.25
0.15625,-0.296875,0.0,2.734375,0.1953125,-112.5
0.15625,-0.3125,0.0,-1.3671875,1.5625,62.5
0.15625,-0.328125,0.0,-2.9296875,-1.7578125,106.25
0.15625,-0.34375,0.0,-2.9296875,-1.7578125,-62.5
0.15625,-0.359375,0.0,2.34375,0.1953125,118.75
0.15625,-0.375,0.0,-1.953125,-0.390625,-56.25
0.15625,-0.390625,0.0,-1.953125,-0.390625,-62.5
0.15625,-0.40625,0.0,-1.5625,2.34375,-81.25
0.15625,-0.421875,0.0,0.390625,2.1484375,0.0
0.15625,-0.4375,0.0,-1.5625,2.34375,-175.0
0.15625,-0.453125,0.0,0.390625,2.1484375,-131.25
0.15625,-0.46875,0.0,-0.5859375,0.9765625,6.25
0.15625,-0.484375,0.0,0.390625,1.171875,68.75
0.15625,-0.5,0.0,0.390625,1.171875,268.75
0.15625,-0.515625,0.0,-0.1953125,1.7578125,162.5
0.15625,-0.53125,0.0,0.5859375,1.171875,-162.5
0.15625,-0.546875,0.0,2.1484375,0.5859375,-75.0
0.15625,-0.5625,0.0,-1.5625,-0.390625,200.0
0.15625,-0.578125,0.0,-2.9296875,0.5859375,62.5
0.15625,-0.59375,0.0,0.78125,0.78125,206.25
0.15625,-0.609375,0.0,0.9765625,0.390625,50.0
0.15625,-0.625,0.0,0.9765625,0.390625,37.5
0.15625,-0.640625,0.0,0.9765625,0.390625,68.75
0.15625,-0.65625,0.0,-0.5859375,-0.5859375,62.5
0.15625,-0.671875,0.0,-2.5390625,0.0,43.75
0.15625,-0.6875,0.0,-2.5390625,0.0,150.0
0.15625,-0.703125,0.0,-2.5390625,0.0,-287.5
0.15625,-0.71875,0.0,-2.5390625,-2.34375,-131.25
0.15625,-0.734375,0.0,-0.5859375,0.5859375,25.0
0.15625,-0.75,0.0,1.5625,-1.5625,31.25
0.15625,-0.765625,0.0,-0.78125,1.171875,-75.0
0.15625,-0.78125,0.0,-0.78125,1.171875,56.25
0.15625,-0.796875,0.0,-1.953125,-2.1484375,50.0
0.15625,-0.8125,0.0,0.1953125,-0.390625,237.5
0.15625,-0.828125,0.0,-2.1484375,-0.9765625,50.0
0.15625,-0.84375,0.0,-1.953125,-1.171875,12.5
0.15625,-0.859375,0.0,-0.9765625,-0.9765625,-56.25
0.15625,-0.875,0.0,-0.9765625,-0.9765625,87.5
0.15625,-0.890625,0.0,-0.9765625,-0.9765625,87.5
0.15625,-0.90625,0.0,-0.9765625,-0.9765625,0.0
0.15625,-0.921875,0.0,-0.390625,1.7578125,-18.75
0.15625,-0.9375,0.0,0.0,0.0,56.25
0.15625,-0.953125,0.0,0.0,0.0,0.0
0.15625,-0.96875,0.0,0.0,0.0,0.0
0.171875,-0.03125,0.0,-2.9296875,1.7578125,12.5
0.171875,-0.046875,0.0,-2.9296875,1.7578125,18.75
0.171875,-0.0625,0.0,-2.9296875,1.5625,281.25
0.171875,-0.078125,0.0,-2.734375,1.5625,0.0
0.171875,-0.09375,0.0,-2.734375,1.5625,0.0
0.171875,-0.109375,0.0,-2.734375,1.5625,12.5
0.171875,-0.125,0.0,-2.5390625,1.5625,0.0
0.171875,-0.140625,0.0,-2.5390625,1.5625,0.0
0.171875,-0.15625,0.0,-2.5390625,1.5625,12.5
0.171875,-0.171875,0.0,-2.5390625,1.5625,62.5
0.171875,-0.1875,0.0,0.390625,0.0,75.0
0.171875,-0.203125,0.0,0.5859375,0.0,31.25
0.171875,-0.21875,0.0,-2.5390625,2.1484375,-56.25
0.171875,-0.234375,0.0,-2.5390625,2.1484375,-106.25
0.171875,-0.25,0.0,0.78125,-1.171875,106.25
0.171875,-0.265625,0.0,0.78125,-1.171875,25.0
0.171875,-0.28125,0.0,-0.1953125,-1.953125,-200.0
0.171875,-0.296875,0.0,2.734375,-0.78125,-68.75
0.171875,-0.3125,0.0,2.734375,0.1953125,-231.25
0.171875,-0.328125,0.0,-2.9296875,-1.7578125,-62.5
0.171875,-0.34375,0.0,-2.9296875,-1.7578125,-231.25
0.171875,-0.359375,0.0,-0.1953125,1.953125,156.25
0.171875,-0.375,0.0,-0.78125,-1.5625,-87.5
0.171875,-0.390625,0.0,-0.78125,-1.5625,-325.0
0.171875,-0.40625,0.0,-1.5625,2.34375,-293.75
0.171875,-0.421875,0.0,0.390625,2.1484375,243.75
0.171875,-0.4375,0.0,3.125,-2.9296875,-137.5
0.171875,-0.453125,0.0,3.125,-2.9296875,-281.25
0.171875,-0.46875,0.0,-0.1953125,0.390625,-156.25
0.171875,-0.484375,0.0,0.390625,1.171875,268.75
0.171875,-0.5,0.0,-1.5625,-1.7578125,300.0
0.171875,-0.515625,0.0,-1.5625,-1.953125,-6.25
0.171875,-0.53125,0.0,0.5859375,1.171875,-306.25
0.171875,-0.546875,0.0,2.734375,2.5390625,18.75
0.171875,-0.5625,0.0,-2.34375,-1.3671875,175.0
0.171875,-0.578125,0.0,-2.34375,-1.3671875,-137.5
0.171875,-0.59375,0.0,-2.34375,-1.3671875,168.75
0.171875,-0.609375,0.0,0.390625,0.0,-6.25
0.171875,-0.625,0.0,0.390625,0.0,37.5
0.171875,-0.640625,0.0,0.390625,0.0,37.5
0.171875,-0.65625,0.0,0.390625,0.0,6.25
0.171875,-0.671875,0.0,-1.171875,-2.1484375,-37.5
0.171875,-0.6875,0.0,-2.5390625,0.0,-6.25
0.171875,-0.703125,0.0,3.125,-1.953125,0.0
0.171875,-0.71875,0.0,-0.78125,0.0,-275.0
0.171875,-0.734375,0.0,-0.78125,0.0,12.5
0.171875,-0.75,0.0,-0.78125,0.0,62.5
0.171875,-0.765625,0.0,2.1484375,2.734375,-237.5
0.171875,-0.78125,0.0,-1.171875,2.734375,131.25
0.171875,-0.796875,0.0,-1.953125,-1.3671875,131.25
0.171875,-0.8125,0.0,-1.953125,-1.3671875,131.25
0.171875,-0.828125,0.0,-2.1484375,-0.78125,-18.75
0.171875,-0.84375,0.0,-1.953125,-0.78125,-31.25
0.171875,-0.859375,0.0,-0.9765625,-0.9765625,6.25
0.171875,-0.875,0.0,-0.9765625,-0.9765625,0.0
0.171875,-0.890625,0.0,-0.9765625,-0.9765625,0.0
0.171875,-0.90625,0.0,-0.9765625,-0.9765625,-87.5
0.171875,-0.921875,0.0,-0.390625,1.7578125,-31.25
0.171875,-0.9375,0.0,0.0,0.0,56.25
0.171875,-0.953125,0.0,0.0,0.0,0.0
0.171875,-0.96875,0.0,0.0,0.0,0.0
0.1875,-0.03125,0.0,-2.9296875,1.5625,0.0
0.1875,-0.046875,0.0,-2.9296875,1.5625,0.0
0.1875,-0.0625,0.0,-2.9296875,1.5625,0.0
0.1875,-0.078125,0.0,-2.734375,1.5625,12.5
0.1875,-0.09375,0.0,-2.734375,1.5625,0.0
0.1875,-0.109375,0.0,-2.734375,1.5625,0.0
0.1875,-0.125,0.0,-2.5390625,1.5625,12.5
0.1875,-0.140625,0.0,-2.5390625,1.5625,12.5
0.1875,-0.15625,0.0,-2.5390625,1.5625,12.5
0.1875,-0.171875,0.0,-2.5390625,1.5625,6.25
0.1875,-0.1875,0.0,-2.734375,1.7578125,206.25
0.1875,-0.203125,0.0,-2.734375,1.7578125,225.0
0.1875,-0.21875,0.0,-2.734375,1.7578125,-231.25
0.1875,-0.234375,0.0,0.78125,-1.171875,-231.25
0.1875,-0.25,0.0,0.78125,-1.171875,-25.0
0.1875,-0.265625,0.0,0.78125,-1.171875,0.0
0.1875,-0.28125,0.0,2.734375,0.390625,-237.5
0.1875,-0.296875,0.0,2.734375,0.390625,0.0
0.1875,-0.3125,0.0,2.734375,0.390625,-37.5
0.1875,-0.328125,0.0,-0.9765625,1.5625,-225.0
0.1875,-0.34375,0.0,-1.171875,0.78125,-275.0
0.1875,-0.359375,0.0,-0.1953125,1.953125,100.0
0.1875,-0.375,0.0,1.171875,1.953125,-125.0
0.1875,-0.390625,0.0,1.171875,1.953125,-125.0
0.1875,-0.40625,0.0,1.171875,1.953125,-56.25
0.1875,-0.421875,0.0,-0.78125,-1.7578125,256.25
0.1875,-0.4375,0.0,3.125,-2.9296875,125.0
0.1875,-0.453125,0.0,3.125,-2.9296875,131.25
0.1875,-0.46875,0.0,-0.1953125,-1.5625,-37.5
0.1875,-0.484375,0.0,-2.734375,-2.9296875,243.75
0.1875,-0.5,0.0,-2.734375,-2.9296875,37.5
0.1875,-0.515625,0.0,-1.5625,-1.7578125,-43.75
0.1875,-0.53125,0.0,3.125,-1.5625,37.5
0.1875,-0.546875,0.0,3.125,-1.7578125,-31.25
0.1875,-0.5625,0.0,-2.34375,-1.3671875,-300.0
0.1875,-0.578125,0.0,-0.78125,0.1953125,-118.75
0.1875,-0.59375,0.0,-2.5390625,-0.78125,18.75
0.1875,-0.609375,0.0,0.390625,0.0,-25.0
0.1875,-0.625,0.0,0.390625,0.0,0.0
0.1875,-0.640625,0.0,0.390625,0.0,0.0
0.1875,-0.65625,0.0,0.390625,0.0,-12.5
0.1875,-0.671875,0.0,-1.953125,0.390625,50.0
0.1875,-0.6875,0.0,-2.5390625,0.0,-312.5
0.1875,-0.703125,0.0,-2.5390625,0.0,50.0
0.1875,-0.71875,0.0,0.78125,-1.5625,-100.0
0.1875,-0.734375,0.0,-0.78125,0.0,-150.0
0.1875,-0.75,0.0,-0.78125,0.0,-68.75
0.1875,-0.765625,0.0,1.5625,2.1484375,50.0
0.1875,-0.78125,0.0,-0.78125,1.171875,156.25
0.1875,-0.796875,0.0,-1.953125,-1.171875,125.0
0.1875,-0.8125,0.0,-2.1484375,-0.78125,50.0
0.1875,-0.828125,0.0,-2.1484375,-0.78125,6.25
0.1875,-0.84375,0.0,-1.3671875,-0.9765625,-31.25
0.1875,-0.859375,0.0,-0.9765625,-0.9765625,25.0
0.1875,-0.875,0.0,-0.9765625,-0.9765625,-12.5
0.1875,-0.890625,0.0,-0.9765625,-0.9765625,-12.5
0.1875,-0.90625,0.0,-0.9765625,-0.9765625,-100.0
0.1875,-0.921875,0.0,-0.390625,1.7578125,-56.25
0.1875,-0.9375,0.0,0.0,0.0,56.25
0.1875,-0.953125,0.0,0.0,0.0,0.0
0.1875,-0.96875,0.0,0.0,0.0,0.0
0.203125,-0.03125,0.0,-2.9296875,1.5625,0.0
0.203125,-0.046875,0.0,-2.9296875,1.5625,0.0
0.203125,-0.0625,0.0,-2.9296875,1.5625,0.0
0.203125,-0.078125,0.0,-2.9296875,1.5625,-337.5
0.203125,-0.09375,0.0,-2.734375,1.5625,6.25
0.203125,-0.109375,0.0,-2.734375,1.3671875,0.0
0.203125,-0.125,0.0,-2.734375,1.5625,6.25
0.203125,-0.140625,0.0,-2.734375,1.5625,25.0
0.203125,-0.15625,0.0,-2.734375,1.5625,25.0
0.203125,-0.171875,0.0,-2.734375,1.5625,6.25
0.203125,-0.1875,0.0,-2.9296875,1.7578125,-181.25
0.203125,-0.203125,0.0,-2.9296875,1.7578125,112.5
0.203125,-0.21875,0.0,2.5390625,-1.3671875,-237.5
0.203125,-0.234375,0.0,2.5390625,-1.3671875,-137.5
0.203125,-0.25,0.0,1.171875,-0.5859375,18.75
0.203125,-0.265625,0.0,0.0,-0.390625,18.75
0.203125,-0.28125,0.0,2.734375,0.390625,-25.0
0.203125,-0.296875,0.0,2.734375,0.390625,150.0
0.203125,-0.3125,0.0,2.734375,0.390625,112.5
0.203125,-0.328125,0.0,0.390625,1.5625,12.5
0.203125,-0.34375,0.0,1.171875,-2.734375,-118.75
0.203125,-0.359375,0.0,-2.34375,0.5859375,-200.0
0.203125,-0.375,0.0,1.171875,1.953125,-43.75
0.203125,-0.390625,0.0,1.171875,1.953125,0.0
0.203125,-0.40625,0.0,1.171875,1.953125,56.25
0.203125,-0.421875,0.0,-1.171875,0.1953125,156.25
0.203125,-0.4375,0.0,1.7578125,-2.1484375,400.0
0.203125,-0.453125,0.0,0.390625,-0.1953125,137.5
0.203125,-0.46875,0.0,0.390625,-0.1953125,81.25
0.203125,-0.484375,0.0,-2.734375,-3.125,106.25
0.203125,-0.5,0.0,-2.734375,-3.125,-31.25
0.203125,-0.515625,0.0,-1.5625,-1.7578125,-12.5
0.203125,-0.53125,0.0,0.0,0.0,200.0
0.203125,-0.546875,0.0,3.125,-1.7578125,31.25
0.203125,-0.5625,0.0,1.3671875,1.3671875,-300.0
0.203125,-0.578125,0.0,-0.78125,0.1953125,68.75
0.203125,-0.59375,0.0,-2.5390625,-0.78125,6.25
0.203125,-0.609375,0.0,0.390625,0.0,-25.0
0.203125,-0.625,0.0,0.390625,0.0,0.0
0.203125,-0.640625,0.0,0.390625,0.0,212.5
0.203125,-0.65625,0.0,0.390625,0.0,-12.5
0.203125,-0.671875,0.0,-1.953125,0.390625,-337.5
0.203125,-0.6875,0.0,2.5390625,1.5625,-250.0
0.203125,-0.703125,0.0,3.125,-1.953125,-262.5
0.203125,-0.71875,0.0,0.78125,-1.5625,87.5
0.203125,-0.734375,0.0,0.78125,-1.5625,-150.0
0.203125,-0.75,0.0,-0.78125,0.0,-100.0
0.203125,-0.765625,0.0,0.78125,-1.5625,87.5
0.203125,-0.78125,0.0,-1.953125,-1.171875,-25.0
0.203125,-0.796875,0.0,-2.9296875,-0.390625,37.5
0.203125,-0.8125,0.0,-2.9296875,-0.390625,62.5
0.203125,-0.828125,0.0,-2.1484375,-0.78125,-6.25
0.203125,-0.84375,0.0,-1.3671875,-0.9765625,31.25
0.203125,-0.859375,0.0,-1.3671875,-0.9765625,-193.75
0.203125,-0.875,0.0,-0.78125,-0.78125,-131.25
0.203125,-0.890625,0.0,-0.78125,-0.78125,-125.0
0.203125,-0.90625,0.0,-0.78125,-0.78125,-100.0
0.203125,-0.921875,0.0,0.0,-0.390625,-50.0
0.203125,-0.9375,0.0,0.0,0.0,-12.5
0.203125,-0.953125,0.0,0.0,0.0,0.0
0.203125,-0.96875,0.0,0.0,0.0,0.0
0.21875,-0.03125,0.0,-2.9296875,1.5625,0.0
0.21875,-0.046875,0.0,-2.9296875,1.5625,0.0
0.21875,-0.0625,0.0,-2.9296875,1.5625,-43.75
0.21875,-0.078125,0.0,2.5390625,2.9296875,6.25
0.21875,-0.09375,0.0,-2.734375,1.3671875,50.0
0.21875,-0.109375,0.0,-2.734375,1.3671875,-6.25
0.21875,-0.125,0.0,-2.734375,1.5625,6.25
0.21875,-0.140625,0.0,-2.9296875,1.5625,12.5
0.21875,-0.15625,0.0,-2.9296875,1.5625,12.5
0.21875,-0.171875,0.0,-2.734375,1.5625,125.0
0.21875,-0.1875,0.0,0.0,-1.953125,-193.75
0.21875,-0.203125,0.0,-2.9296875,1.7578125,-318.75
0.21875,-0.21875,0.0,2.5390625,-1.3671875,100.0
0.21875,-0.234375,0.0,2.5390625,-1.3671875,200.0
0.21875,-0.25,0.0,0.0,-0.5859375,106.25
0.21875,-0.265625,0.0,0.0,-0.390625,31.25
0.21875,-0.28125,0.0,2.734375,0.390625,50.0
0.21875,-0.296875,0.0,0.390625,1.5625,62.5
0.21875,-0.3125,0.0,0.390625,1.5625,0.0
0.21875,-0.328125,0.0,0.390625,1.5625,275.0
0.21875,-0.34375,0.0,1.171875,-2.734375,356.25
0.21875,-0.359375,0.0,0.5859375,-2.9296875,-162.5
0.21875,-0.375,0.0,1.171875,1.953125,56.25
0.21875,-0.390625,0.0,1.171875,1.953125,-25.0
0.21875,-0.40625,0.0,1.171875,1.953125,93.75
0.21875,-0.421875,0.0,-1.171875,0.1953125,-37.5
0.21875,-0.4375,0.0,-2.9296875,-1.5625,262.5
0.21875,-0.453125,0.0,0.0,1.3671875,-143.75
0.21875,-0.46875,0.0,0.0,1.3671875,156.25
0.21875,-0.484375,0.0,-2.9296875,-0.390625,-43.75
0.21875,-0.5,0.0,-2.9296875,-0.390625,-100.0
0.21875,-0.515625,0.0,-2.9296875,-0.390625,25.0
0.21875,-0.53125,0.0,0.0,0.0,-243.75
0.21875,-0.546875,0.0,1.953125,2.9296875,331.25
0.21875,-0.5625,0.0,1.3671875,1.3671875,87.5
0.21875,-0.578125,0.0,-0.78125,0.1953125,68.75
0.21875,-0.59375,0.0,-2.5390625,-0.78125,6.25
0.21875,-0.609375,0.0,0.390625,0.0,162.5
0.21875,-0.625,0.0,0.390625,0.0,181.25
0.21875,-0.640625,0.0,-2.9296875,0.9765625,212.5
0.21875,-0.65625,0.0,0.390625,0.0,-56.25
0.21875,-0.671875,0.0,2.5390625,1.5625,-237.5
0.21875,-0.6875,0.0,2.5390625,1.5625,81.25
0.21875,-0.703125,0.0,3.125,2.5390625,437.5
0.21875,-0.71875,0.0,-0.78125,0.0,168.75
0.21875,-0.734375,0.0,0.78125,-1.5625,262.5
0.21875,-0.75,0.0,0.78125,-1.5625,112.5
0.21875,-0.765625,0.0,0.78125,-1.5625,-106.25
0.21875,-0.78125,0.0,-0.9765625,-1.3671875,-100.0
0.21875,-0.796875,0.0,-2.9296875,-0.390625,-31.25
0.21875,-0.8125,0.0,-2.9296875,-0.390625,12.5
0.21875,-0.828125,0.0,-1.7578125,-0.78125,-62.5
0.21875,-0.84375,0.0,-1.7578125,-0.78125,-62.5
0.21875,-0.859375,0.0,1.953125,0.390625,-81.25
0.21875,-0.875,0.0,0.9765625,0.9765625,-93.75
0.21875,-0.890625,0.0,0.9765625,0.9765625,31.25
0.21875,-0.90625,0.0,0.390625,0.0,-6.25
0.21875,-0.921875,0.0,0.0,0.0,0.0
0.21875,-0.9375,0.0,0.0,0.0,0.0
0.21875,-0.953125,0.0,0.0,0.0,0.0
0.21875,-0.96875,0.0,0.0,0.0,0.0
0.234375,-0.03125,0.0,-2.9296875,1.5625,12.5
0.234375,-0.046875,0.0,-2.9296875,1.3671875,6.25
0.234375,-0.0625,0.0,-2.9296875,1.3671875,0.0
0.234375,-0.078125,0.0,-2.9296875,1.3671875,350.0
0.234375,-0.09375,0.0,-2.734375,1.3671875,0.0
0.234375,-0.109375,0.0,-2.734375,1.3671875,6.25
0.234375,-0.125,0.0,-2.9296875,1.5625,6.25
0.234375,-0.140625,0.0,-2.9296875,1.5625,0.0
0.234375,-0.15625,0.0,-2.9296875,1.5625,0.0
0.234375,-0.171875,0.0,-2.9296875,1.5625,125.0
0.234375,-0.1875,0.0,0.0,-1.953125,-25.0
0.234375,-0.203125,0.0,1.7578125,0.78125,-318.75
0.234375,-0.21875,0.0,2.5390625,-1.3671875,-12.5
0.234375,-0.234375,0.0,-0.9765625,2.734375,93.75
0.234375,-0.25,0.0,-0.9765625,2.734375,62.5
0.234375,-0.265625,0.0,-0.9765625,2.734375,-18.75
0.234375,-0.28125,0.0,0.9765625,0.9765625,162.5
0.234375,-0.296875,0.0,1.171875,1.171875,-31.25
0.234375,-0.3125,0.0,2.734375,0.390625,-181.25
0.234375,-0.328125,0.0,-1.7578125,1.3671875,12.5
0.234375,-0.34375,0.0,-2.1484375,-0.78125,281.25
0.234375,-0.359375,0.0,-2.1484375,-0.78125,-62.5
0.234375,-0.375,0.0,-2.1484375,-0.78125,-75.0
0.234375,-0.390625,0.0,1.5625,0.78125,43.75
0.234375,-0.40625,0.0,0.5859375,-2.9296875,75.0
0.234375,-0.421875,0.0,1.171875,-0.78125,-118.75
0.234375,-0.4375,0.0,-2.9296875,-1.5625,-350.0
0.234375,-0.453125,0.0,1.171875,-0.78125,-162.5
0.234375,-0.46875,0.0,-1.171875,1.171875,-137.5
0.234375,-0.484375,0.0,-1.171875,1.171875,-150.0
0.234375,-0.5,0.0,-1.171875,1.171875,-25.0
0.234375,-0.515625,0.0,-2.1484375,0.390625,-287.5
0.234375,-0.53125,0.0,2.1484375,1.171875,-43.75
0.234375,-0.546875,0.0,-2.734375,-1.3671875,-56.25
0.234375,-0.5625,0.0,1.3671875,1.3671875,-87.5
0.234375,-0.578125,0.0,-0.78125,0.1953125,-106.25
0.234375,-0.59375,0.0,-2.5390625,-0.78125,-256.25
0.234375,-0.609375,0.0,-2.5390625,-0.78125,-56.25
0.234375,-0.625,0.0,-2.9296875,0.5859375,168.75
0.234375,-0.640625,0.0,-2.9296875,0.5859375,-6.25
0.234375,-0.65625,0.0,0.9765625,-1.171875,43.75
0.234375,-0.671875,0.0,0.9765625,-1.171875,12.5
0.234375,-0.6875,0.0,0.78125,-1.171875,325.0
0.234375,-0.703125,0.0,-2.9296875,-0.390625,356.25
0.234375,-0.71875,0.0,0.1953125,-0.1953125,-12.5
0.234375,-0.734375,0.0,-2.5390625,0.78125,181.25
0.234375,-0.75,0.0,-2.5390625,0.78125,125.0
0.234375,-0.765625,0.0,2.34375,0.390625,181.25
0.234375,-0.78125,0.0,-0.9765625,-1.3671875,37.5
0.234375,-0.796875,0.0,-2.9296875,-0.78125,-18.75
0.234375,-0.8125,0.0,-2.9296875,-0.78125,-25.0
0.234375,-0.828125,0.0,-0.9765625,0.0,-75.0
0.234375,-0.84375,0.0,-0.9765625,0.0,-50.0
0.234375,-0.859375,0.0,-0.9765625,0.0,118.75
0.234375,-0.875,0.0,0.390625,2.1484375,62.5
0.234375,-0.890625,0.0,-0.78125,-0.78125,150.0
0.234375,-0.90625,0.0,-0.1953125,0.9765625,0.0
0.234375,-0.921875,0.0,0.0,0.0,31.25
0.234375,-0.9375,0.0,0.0,0.0,0.0
0.234375,-0.953125,0.0,0.0,0.0,0.0
0.234375,-0.96875,0.0,0.0,0.0,0.0
0.25,-0.03125,0.0,-2.9296875,1.3671875,-12.5
0.25,-0.046875,0.0,-2.9296875,1.3671875,0.0
0.25,-0.0625,0.0,-2.9296875,1.3671875,-287.5
0.25,-0.078125,0.0,-2.9296875,1.3671875,0.0
0.25,-0.09375,0.0,-2.734375,1.3671875,12.5
0.25,-0.109375,0.0,-2.9296875,1.3671875,6.25
0.25,-0.125,0.0,-2.9296875,1.5625,-6.25
0.25,-0.140625,0.0,-2.9296875,1.5625,-200.0
0.25,-0.15625,0.0,-2.9296875,1.5625,-200.0
0.25,-0.171875,0.0,-2.9296875,1.5625,43.75
0.25,-0.1875,0.0,0.78125,0.1953125,-25.0
0.25,-0.203125,0.0,1.7578125,0.78125,-18.75
0.25,-0.21875,0.0,1.7578125,0.78125,-12.5
0.25,-0.234375,0.0,-0.9765625,2.734375,-237.5
0.25,-0.25,0.0,-0.9765625,2.734375,118.75
0.25,-0.265625,0.0,1.171875,0.9765625,-81.25
0.25,-0.28125,0.0,0.9765625,0.9765625,-12.5
0.25,-0.296875,0.0,1.171875,0.9765625,-25.0
0.25,-0.3125,0.0,3.125,1.7578125,250.0
0.25,-0.328125,0.0,0.78125,-2.5390625,-18.75
0.25,-0.34375,0.0,-2.1484375,-0.78125,-106.25
0.25,-0.359375,0.0,1.5625,0.78125,-287.5
0.25,-0.375,0.0,1.5625,0.78125,-237.5
0.25,-0.390625,0.0,1.5625,0.78125,-6.25
0.25,-0.40625,0.0,0.78125,0.9765625,87.5
0.25,-0.421875,0.0,0.0,-1.5625,81.25
0.25,-0.4375,0.0,2.5390625,0.78125,-275.0
0.25,-0.453125,0.0,1.171875,-0.78125,-62.5
0.25,-0.46875,0.0,1.171875,-0.78125,-93.75
0.25,-0.484375,0.0,-0.5859375,-2.5390625,-287.5
0.25,-0.5,0.0,-2.1484375,0.390625,-256.25
0.25,-0.515625,0.0,1.5625,-2.34375,-100.0
0.25,-0.53125,0.0,1.5625,-2.34375,162.5
0.25,-0.546875,0.0,2.734375,-2.734375,-250.0
0.25,-0.5625,0.0,1.953125,-0.78125,-100.0
0.25,-0.578125,0.0,1.953125,-0.78125,-237.5
0.25,-0.59375,0.0,1.953125,-0.78125,-375.0
0.25,-0.609375,0.0,0.5859375,1.953125,-243.75
0.25,-0.625,0.0,-2.9296875,0.5859375,-87.5
0.25,-0.640625,0.0,-1.953125,-1.171875,-356.25
0.25,-0.65625,0.0,0.5859375,2.34375,-100.0
0.25,-0.671875,0.0,2.34375,0.390625,37.5
0.25,-0.6875,0.0,-2.9296875,-0.390625,262.5
0.25,-0.703125,0.0,-2.9296875,-0.390625,-250.0
0.25,-0.71875,0.0,-1.171875,-2.34375,-150.0
0.25,-0.734375,0.0,-2.5390625,0.78125,-237.5
0.25,-0.75,0.0,-0.9765625,-1.5625,-93.75
0.25,-0.765625,0.0,-0.9765625,-1.3671875,143.75
0.25,-0.78125,0.0,-0.9765625,-1.3671875,-156.25
0.25,-0.796875,0.0,-2.9296875,-0.390625,-181.25
0.25,-0.8125,0.0,-2.9296875,-0.78125,-337.5
0.25,-0.828125,0.0,-0.9765625,0.0,-225.0
0.25,-0.84375,0.0,-0.9765625,0.0,-200.0
0.25,-0.859375,0.0,-0.9765625,0.0,-68.75
0.25,-0.875,0.0,0.390625,2.1484375,25.0
0.25,-0.890625,0.0,-0.78125,-0.78125,6.25
0.25,-0.90625,0.0,0.0,-0.390625,-37.5
0.25,-0.921875,0.0,0.0,0.0,-12.5
0.25,-0.9375,0.0,0.0,0.0,0.0
